NAME	GENE	SCORE	X	Y	ATAN2	cluster
YML011C	YML011C	0.737	-0.21	-0.97
YGR183C	QCR9	0.736	0.413	0.911
YIL164C	NIT1	0.736	-0.99	0.131
YAL024C	LTE1	0.735	-0.7	-0.7
YBR299W	MAL32	0.735	0.118	-0.99
YGL119W	ABC1	0.735	0.065	0.998
YGL226W	YGL226W	0.735	0.206	-0.97
YDR358W	YDR358W	0.734	0.504	0.865
YGR157W	CHO2	0.734	-0.83	-0.55
YLR205C	YLR205C	0.734	-0.47	0.88
YGL240W	DOC1	0.733	-0.09	-0.99
YKL030W	YKL030W	0.733	-0.87	0.489
YNR030W	ECM39	0.733	1	-0.04
YDR047W	HEM12	0.732	0.979	-0.2
YGL046W	YGL046W	0.732	-0.57	-0.81
YAL004W	YAL004W	0.731	0.953	0.303
YGR048W	UFD1	0.731	0.941	0.339
YGR277C	YGR277C	0.73	0.571	-0.82
YNL258C	YNL258C	0.73	-1	0.002
YPL147W	PXA1	0.73	-0.35	0.935
YPR147C	YPR147C	0.73	-0.13	0.991
YAR015W	ADE1	0.729	0.939	0.345
YDL007W	YTA5	0.729	0.315	0.949
YML048W	GSF2	0.729	-0.53	0.846
YDR214W	YDR214W	0.728	0.49	0.872
YER054C	GIP2	0.728	-0.6	-0.79
YKR004C	ECM9	0.728	-0.98	-0.15
YLR395C	COX8	0.728	-0.46	0.884
YDL147W	RPN4	0.727	0.595	0.804
YML118W	YML118W	0.727	-0.59	0.807
YOR162C	YRR1	0.727	0.751	0.661
YBL108W	YBL108W	0.726	0.681	0.732
YLR310C	CDC25	0.726	0.314	0.95
YOL138C	YOL138C	0.726	0.597	0.801
YBL102W	SFT2	0.725	0.289	0.957
YDL023C	YDL023C	0.725	1	-0.04
YGL009C	LEU1	0.725	-0.99	0.121
YJL033W	HCA4	0.725	-0.63	0.773
YLR081W	GAL2	0.725	0.933	-0.35
YML068W	YML068W	0.725	-0.68	0.725
YML131W	YML131W	0.725	0.998	-0.05
YNL213C	YNL213C	0.725	-0.52	0.852
YNR061C	YNR061C	0.725	0.264	-0.96
YBR174C	YBR174C	0.724	0.316	0.948
YDR216W	ADR1	0.724	-0.06	0.998
YKL126W	YPK1	0.724	-0.91	-0.41
YMR216C	SKY1	0.724	-0.81	-0.58
YBL073W	YBL073W	0.723	-0.24	0.969
YGL112C	TAF60	0.723	-0.71	0.695
YKR063C	LAS1	0.723	-0.41	0.91
YNL212W	YNL212W	0.723	-0.87	0.492
YDR086C	SSS1	0.721	-0.7	-0.7
YEL050C	YEL050C	0.721	0.916	0.399
YFL042C	YFL042C	0.721	1	0
YHR070W	YHR070W	0.721	-0.05	0.998
YBR182C	SMP1	0.72	-0.9	-0.43
YDR254W	CHL4	0.72	-1	0.008
YEL066W	YEL066W	0.72	0.986	-0.16
YLR375W	STP3	0.72	-1	0.051
YNL095C	YNL095C	0.72	-1	-0.01
YCL011C	GBP2	0.719	0.265	0.965
YMR024W	YMR024W	0.719	0.78	0.625
YNL039W	TFC5	0.719	0.164	-0.98
YFL020C	PAU5	0.718	0.998	-0.05
YNL141W	AAH1	0.718	-0.61	0.791
YBR066C	YBR066C	0.717	-0.26	0.965
YFL017C	YFL017C	0.717	-0.9	0.423
YPL019C	YPL019C	0.717	0.722	0.693
YNL123W	YNL123W	0.716	-0.3	0.952
YBR254C	YBR254C	0.715	-0.76	0.64
YDR096W	GIS1	0.715	0.974	0.225
YLL031C	YLL031C	0.715	-0.93	0.351
YMR135C	YMR135C	0.715	-0.74	-0.67
YDR092W	UBC13	0.714	-0.99	-0.11
YPL098C	YPL098C	0.714	-0.16	0.985
YNL336W	COS1	0.713	0.619	-0.78
YBL103C	RTG3	0.712	-0.78	-0.61
YLR074C	YLR074C	0.712	0.077	0.997
YCL037C	SRO9	0.711	-0.45	0.894
YCR034W	FEN1	0.711	-0.94	0.337
YDR220C	YDR220C	0.711	-0.4	-0.91
YGR061C	ADE6	0.711	0.312	0.95
YJR040W	GEF1	0.711	0.988	0.154
YKR033C	YKR033C	0.711	-0.95	-0.29
YGR236C	YGR236C	0.71	0.988	-0.15
YMR056C	AAC1	0.71	-1	0.047
YOR181W	LAS17	0.71	-0.97	0.236
YMR040W	YMR040W	0.709	0.96	-0.28
YNL293W	MSB3	0.709	-0.62	0.785
YOR351C	MEK1	0.709	-0.97	0.232
YGL084C	YGL084C	0.708	-0.83	0.555
YBR017C	KAP104	0.707	0.782	0.625
YDL060W	YDL060W	0.707	0.073	0.998
YOL146W	YOL146W	0.706	0.215	-0.97
YBL074C	AAR2	0.705	-0.51	0.86
YBR125C	YBR125C	0.705	0.486	0.873
YCR038C	BUD5	0.705	-0.42	0.904
YCR084C	TUP1	0.705	-0.99	0.119
YJR063W	RPA12	0.705	-0.24	0.971
YNL002C	RLP7	0.705	-0.42	0.906
YDR111C	YDR111C	0.704	-0.19	-0.98
YDR253C	MET32	0.703	-0.96	-0.25
YER034W	YER034W	0.703	-0.75	0.658
YGL199C	YGL199C	0.703	0.256	-0.96
YGR052W	YGR052W	0.703	0.978	0.206
YNR013C	YNR013C	0.702	-0.35	0.934
YOR085W	OST3	0.702	-0.98	0.185
YOR222W	YOR222W	0.702	-0.98	-0.18
YPR139C	YPR139C	0.702	0.85	-0.52
YBL099W	ATP1	0.701	-0.28	0.958
YDL142C	PGS1	0.701	-0.54	0.841
YDR491C	YDR491C	0.701	0.944	0.33
YGL151W	NUT1	0.701	0.992	-0.12
YBL080C	PET112	0.7	-1	-0.01
YBR154C	RPB5	0.7	0.83	0.558
YGR023W	YGR023W	0.7	-0.44	0.897
YLR188W	MDL1	0.7	0.031	-1
YPL233W	YPL233W	0.7	-0.8	-0.6
YIR033W	MGA2	0.699	0.852	0.525
YBL065W	YBL065W	0.698	0.401	-0.91
YCR039C	ALPHA2	0.698	0.875	0.485
YKL224C	YKL224C	0.697	0.819	-0.57
YDR138W	HPR1	0.696	0.224	0.975
YBR096W	YBR096W	0.695	-0.71	0.694
YBR281C	YBR281C	0.695	-0.64	-0.76
YDL181W	INH1	0.695	0.919	0.394
YGR278W	YGR278W	0.695	0.956	0.292
YDR533C	YDR533C	0.694	0.479	-0.87
YMR173W	DDR48	0.694	-0.38	-0.92
YMR016C	SOK2	0.693	0.284	0.959
YNL130C	CPT1	0.693	0.099	-0.99
YGR239C	YGR239C	0.692	-0.99	-0.08
YMR212C	YMR212C	0.692	0.748	0.664
YPL062W	YPL062W	0.692	0.241	0.971
YPL162C	YPL162C	0.692	0.854	-0.52
YDL072C	YDL072C	0.691	-0.96	-0.24
YKL218C	YKL218C	0.691	0.586	-0.81
YKR076W	ECM4	0.691	-0.24	-0.96
YOR157C	PUP1	0.691	0	1
YGR084C	MRP13	0.69	0.03	-1
YHL036W	MUP3	0.69	0.008	-1
YIL019W	YIL019W	0.69	-0.47	0.878
YIL096C	YIL096C	0.69	1	0.044
YLL064C	YLL064C	0.69	0.914	-0.4
YLR366W	YLR366W	0.69	-0.97	0.239
YML090W	YML090W	0.689	0.211	0.978
YPL156C	YPL156C	0.689	-0.31	0.947
YDL085W	YDL085W	0.688	0.976	0.215
YGR131W	YGR131W	0.688	0.561	-0.82
YHL020C	OPI1	0.688	-0.91	0.402
YJR105W	YJR105W	0.688	0.997	-0.08
YAR066W	YAR066W	0.687	-0.14	-0.98
YDL148C	YDL148C	0.687	-0.33	0.943
YDR281C	YDR281C	0.687	-0.68	0.73
YDR530C	APA2	0.687	0.058	0.998
YHR079C	IRE1	0.687	0.142	0.989
YIL033C	SRA1	0.687	0.868	-0.49
YMR070W	MOT3	0.687	-0.62	0.78
YLR055C	SPT8	0.686	0.989	-0.14
YLR073C	YLR073C	0.686	-0.43	0.9
YMR222C	YMR222C	0.686	0.715	-0.69
YJR146W	YJR146W	0.685	0.27	-0.96
YKL059C	YKL059C	0.685	-0.99	0.124
YDL220C	CDC13	0.684	0.969	-0.24
YGL070C	RPB9	0.684	-0.92	0.391
YJL048C	YJL048C	0.684	0.839	0.543
YJL116C	NCA3	0.684	0.888	0.46
YLR148W	PEP3	0.684	-0.4	0.913
YLR387C	YLR387C	0.684	-0.26	-0.96
YMR180C	YMR180C	0.684	0.264	-0.96
YPR023C	YPR023C	0.684	0.371	0.929
YDR189W	SLY1	0.683	0.262	-0.96
YER092W	YER092W	0.683	1	-0.02
YJL070C	YJL070C	0.683	0.976	0.218
YLR263W	RED1	0.683	0.203	0.979
YPR191W	QCR2	0.683	0.433	0.901
YML043C	RRN11	0.682	-0.99	0.086
YOL051W	GAL11	0.682	-0.14	0.989
YOR304W	YOR304W	0.682	-0.99	0.08
YBR002C	YBR002C	0.681	0.953	0.305
YBR099C	YBR099C	0.68	0.723	-0.69
YGL044C	RNA15	0.68	-0.04	-1
YJL035C	YJL035C	0.679	-0.67	-0.73
YLR108C	YLR108C	0.679	-0.69	0.723
YHR134W	YHR134W	0.678	-0.98	0.16
YLR319C	BUD6	0.678	0.958	0.284
YMR251W-A	HOR7	0.6776	0.999	0.035
YDR271C	YDR271C	0.677	0.128	0.992
YDR383C	YDR383C	0.677	0.463	-0.88
YGR187C	HGH1	0.677	0.531	0.847
YLR454W	YLR454W	0.677	0.586	0.81
YDR331W	GPI8	0.676	0.139	-0.99
YHR217C	YHR217C	0.676	-0.82	-0.56
YDL086W	YDL086W	0.675	0.989	0.145
YAL019W	FUN30	0.674	0.959	0.28
YML127W	YML127W	0.674	-0.99	0.121
YPL271W	ATP15	0.673	0.643	0.766
YBR162C	YBR162C	0.672	-0.92	-0.38
YGR064W	YGR064W	0.672	0.892	0.452
YPL122C	TFB2	0.672	-0.08	-0.99
YEL052W	AFG1	0.671	0.244	0.97
YGL192W	IME4	0.671	-0.93	0.345
YIL003W	YIL003W	0.671	-0.47	0.879
YPL008W	CHL1	0.671	0.061	-0.99
YPL047W	YPL047W	0.671	0.658	0.754
YIR040C	YIR040C	0.67	0.813	-0.58
YJR113C	YJR113C	0.67	-0.02	-1
YLR006C	SSK1	0.67	-0.44	-0.89
YLR120C	YAP3	0.67	-0.02	-1
YNL133C	YNL133C	0.67	1	-0.01
YPR038W	YPR038W	0.67	-0.95	-0.29
YDL028C	MPS1	0.669	-0.83	0.548
YGL156W	AMS1	0.669	0.78	-0.62
YGR233C	PHO81	0.669	0.795	0.606
YIL171W	HXT12	0.669	0.994	-0.11
YKR053C	YKR053C	0.669	-0.34	0.94
YAL044C	GCV3	0.668	0.252	0.968
YDR028C	REG1	0.668	-0.46	0.886
YGL239C	YGL239C	0.668	-0.83	0.546
YJR083C	YJR083C	0.668	-0.76	0.646
YNL044W	YNL044W	0.668	-0.85	-0.52
YNR076W	PAU6	0.668	0.812	-0.58
YOR286W	YOR286W	0.668	0.818	0.576
YBL058W	SHP1	0.667	0.707	0.707
YDR051C	YDR051C	0.667	0.673	0.74
YDR122W	KIN1	0.667	1	0.014
YFL047W	YFL047W	0.667	0.998	-0.05
YKL084W	YKL084W	0.667	-0.76	-0.64
YLR152C	YLR152C	0.667	-0.68	0.725
YOR225W	YOR225W	0.667	0.829	0.56
YPR056W	TFB4	0.667	-0.83	0.544
YCL050C	APA1	0.666	-0.9	-0.43
YMR233W	YMR233W	0.666	0.183	0.983
YNL059C	ARP5	0.666	-0.63	0.777
YNL261W	ORC5	0.666	-0.79	0.606
YPL017C	YPL017C	0.666	0.831	-0.55
YDL182W	LYS20	0.665	0.774	0.634
YGR038W	ORM1	0.665	0.297	0.954
YLR097C	YLR097C	0.665	0.954	-0.3
YNL236W	SIN4	0.665	-0.19	0.981
YOL124C	YOL124C	0.665	-0.75	0.66
YAR042W	SWH1	0.664	0.998	-0.06
YJR059W	PTK2	0.663	-0.98	0.197
YDR046C	BAP3	0.662	-0.99	0.078
YMR283C	RIT1	0.662	0.323	0.947
YLR312W-A	MRPL15	0.661	0.081	-0.99
YOR240W	YOR240W	0.661	-0.99	-0.07
YBR160W	CDC28	0.66	0.983	-0.18
YDR205W	YDR205W	0.66	-0.01	1
YDL186W	YDL186W	0.659	-0.91	0.414
YOR051C	YOR051C	0.659	0.766	0.643
YOR305W	YOR305W	0.659	0.165	-0.98
YBR247C	ENP1	0.658	-0.1	0.995
YDR274C	YDR274C	0.658	0.919	-0.39
YGL043W	DST1	0.658	-0.24	0.971
YGL174W	YGL174W	0.658	-0.74	-0.66
YNL147W	YNL147W	0.658	0.234	-0.97
YOR062C	YOR062C	0.658	0.676	0.737
YDR529C	QCR7	0.657	0.989	-0.15
YOL160W	YOL160W	0.657	-0.44	-0.89
YBR023C	CHS3	0.656	0.699	-0.71
YDR272W	GLO2	0.656	1	0
YDR308C	SRB7	0.656	0.743	0.669
YLR316C	YLR316C	0.656	-0.57	0.815
YBR302C	YBR302C	0.655	0.665	-0.74
YDR250C	YDR250C	0.655	0.41	0.912
YKL039W	PTM1	0.655	-0.35	0.937
YNL086W	YNL086W	0.655	0.998	-0.07
YDL050C	YDL050C	0.654	0.954	0.299
YDR248C	YDR248C	0.654	0.825	0.564
YIL075C	SEN3	0.654	0.145	0.99
YMR075W	YMR075W	0.654	0.873	-0.48
YMR239C	RNT1	0.654	-0.16	0.986
YMR319C	FET4	0.654	0.509	0.86
YLR459W	CDC91	0.653	-0.96	0.266
YDR049W	YDR049W	0.652	0.619	0.786
YDR165W	YDR165W	0.652	0.823	0.567
YDR215C	YDR215C	0.652	-0.56	0.825
YDR222W	YDR222W	0.652	-0.09	-0.99
YER031C	YPT31	0.652	0.079	0.996
YGL146C	YGL146C	0.652	0.814	-0.58
YJR016C	ILV3	0.652	0.266	0.964
YLR173W	YLR173W	0.652	0.953	0.302
YNL149C	YNL149C	0.652	-0.62	0.777
YOR170W	YOR170W	0.652	-0.38	0.924
YBR026C	MRF1'	0.651	0.947	-0.32
YFR041C	YFR041C	0.651	-0.18	-0.98
YJR051W	OSM1	0.651	0.416	0.909
YMR084W	YMR084W	0.651	-0.06	-0.99
YBR084W	MIS1	0.65	-1	0
YGL083W	SCY1	0.65	-1	0.006
YJL110C	GZF3	0.65	-0.52	0.853
YJR109C	CPA2	0.65	-0.66	0.75
YOL053W	YOL053W	0.65	0.69	-0.72
YPL107W	YPL107W	0.65	-0.52	0.852
YCL064C	CHA1	0.649	-0.6	0.799
YNL135C	FPR1	0.649	0.942	0.335
YPL175W	SPT14	0.649	-0.98	0.169
YPL244C	YPL244C	0.649	-0.92	0.382
YCR016W	YCR016W	0.648	0.442	0.898
YOL033W	MSE1	0.648	0.993	-0.12
YOR215C	YOR215C	0.648	0.935	-0.35
YBR245C	YBR245C	0.647	0.411	-0.91
YOL166C	YOL166C	0.647	0.551	-0.83
YPL198W	RPL6B	0.647	-0.97	-0.23
YGL196W	YGL196W	0.646	-0.99	0.14
YDR160W	SSY1	0.645	0.612	-0.79
YLR123C	YLR123C	0.645	0.809	-0.58
YOR158W	PET123	0.645	0.162	0.987
YDR056C	YDR056C	0.644	0.956	-0.29
YGL242C	YGL242C	0.644	0.403	-0.91
YJL185C	YJL185C	0.644	-0.12	-0.99
YAL025C	MAK16	0.643	-0.82	0.567
YHL031C	GOS1	0.643	-0.69	-0.71
YLR243W	YLR243W	0.643	1	0.007
YOR091W	YOR091W	0.643	-0.88	0.463
YOR174W	MED4	0.643	0.807	-0.59
YOR390W	YOR390W	0.643	-0.73	-0.68
YPL073C	YPL073C	0.643	-0.87	0.491
YBR126C	TPS1	0.642	-0.35	-0.93
YCL069W	YCL069W	0.642	0.908	0.419
YHR133C	YHR133C	0.642	-0.99	-0.09
YOL043C	NTG2	0.642	-0.87	0.49
YDR022C	CIS1	0.641	-0.95	0.308
YJL029C	YJL029C	0.641	-0.88	0.46
YDR494W	YDR494W	0.64	0.989	0.154
YLR352W	YLR352W	0.64	0.99	-0.14
YMR297W	PRC1	0.64	0.625	-0.78
YDL213C	YDL213C	0.639	0.699	0.716
YHR128W	FUR1	0.639	0.05	1
YOR026W	BUB3	0.639	-0.34	-0.93
YFR006W	YFR006W	0.638	-0.95	0.293
YJL112W	YJL112W	0.638	-0.95	-0.29
YML076C	YML076C	0.638	0.137	0.99
YNL118C	PSU1	0.638	-0.97	0.241
YBR056W	YBR056W	0.636	0.984	0.182
YCR025C	YCR025C	0.636	0.224	-0.97
YMR311C	GLC8	0.636	0.143	-0.99
YNR060W	FRE4	0.636	0.639	-0.77
YOR287C	YOR287C	0.636	-0.37	-0.92
YMR057C	YMR057C	0.635	-0.01	1
YJL101C	GSH1	0.634	-0.83	0.55
YKR050W	TRK2	0.634	-0.75	0.654
YNL295W	YNL295W	0.634	0.246	0.97
YGL003C	CDH1	0.633	-0.42	0.905
YGR149W	YGR149W	0.633	0.097	-0.99
YKR101W	SIR1	0.633	0.905	-0.42
YOR376W	YOR376W	0.633	0.958	0.285
YDR306C	YDR306C	0.632	-0.12	0.992
YNL310C	YNL310C	0.632	0.734	-0.68
YJL045W	YJL045W	0.631	0.064	-0.99
YKL192C	YKL192C	0.631	0.812	0.583
YLR240W	VPS34	0.63	0.523	0.852
YNL210W	MER1	0.63	-1	-0.03
YEL039C	CYC7	0.629	0.748	0.664
YER049W	YER049W	0.629	-0.15	0.987
YKL023W	YKL023W	0.629	-0.81	0.586
YLR280C	YLR280C	0.629	0.971	0.24
YBR153W	RIB7	0.628	-0.89	0.455
YDR373W	YDR373W	0.628	-0.95	0.297
YHR158C	KEL1	0.628	-0.15	-0.98
YMR010W	YMR010W	0.628	-0.6	0.796
YDR060W	YDR060W	0.627	-0.92	0.381
YJL135W	YJL135W	0.627	-0.86	-0.51
YJR125C	YJR125C	0.627	0.558	0.83
YNL001W	DOM34	0.627	-0.04	1
YOR070C	YOR070C	0.627	-0.51	-0.86
YBL039C	URA7	0.626	0.063	0.998
YER188W	YER188W	0.626	0.48	-0.87
YIL088C	YIL088C	0.626	-0.78	0.624
YOL035C	YOL035C	0.626	-0.87	0.479
YPR186C	PZF1	0.626	-0.83	0.557
YER063W	YER063W	0.625	-0.97	-0.22
YHL045W	YHL045W	0.625	0.284	-0.96
YHL048W	COS8	0.625	0.222	-0.97
YKR003W	YKR003W	0.625	-0.22	-0.97
YPL030W	YPL030W	0.625	-0.76	0.641
YBR068C	BAP2	0.624	-0.8	0.599
YER147C	YER147C	0.624	0.963	0.272
YGR291C	YGR291C	0.624	0.814	0.583
YDL006W	PTC1	0.623	-0.27	-0.96
YGL172W	NUP49	0.623	-0.99	-0.11
YGR046W	YGR046W	0.623	-0.62	0.781
YHR179W	OYE2	0.623	-0.75	0.656
YJR126C	YJR126C	0.623	0.898	0.441
YKR052C	MRS4	0.623	-0.03	1
YMR136W	YMR136W	0.623	0.953	-0.3
YNL138W	SRV2	0.623	-0.11	-0.99
YOL037C	YOL037C	0.623	-0.94	0.324
YDR052C	DBF4	0.622	0.966	0.258
YER060W-A	FCY22	0.622	0.676	0.736
YJL097W	YJL097W	0.622	0.096	-0.99
YKR045C	YKR045C	0.622	-0.99	-0.08
YLR134W	PDC5	0.622	0.135	0.991
YBR072W	HSP26	0.621	0.616	-0.78
YMR282C	AEP2	0.621	1	0.035
YIL093C	YIL093C	0.62	0.995	0.103
YDL149W	YDL149W	0.619	0.864	0.504
YDL158C	YDL158C	0.619	-0.3	-0.95
YGR012W	YGR012W	0.619	0.176	-0.98
YIR044C	YIR044C	0.619	0.46	-0.88
YDR310C	SUM1	0.618	0.998	-0.06
YKL153W	YKL153W	0.618	0.079	0.998
YBL050W	SEC17	0.617	0.406	0.914
YDR133C	YDR133C	0.617	-0.42	-0.9
YGL263W	COS12	0.617	0.717	-0.69
YLL015W	YLL015W	0.617	0.91	0.414
YLL036C	PRP19	0.617	-0.69	0.717
YMR038C	LYS7	0.617	-0.06	0.998
YJL155C	FBP26	0.616	0.342	0.939
YLR314C	CDC3	0.616	-0.99	-0.14
YMR097C	YMR097C	0.616	0.537	-0.84
YDR031W	YDR031W	0.615	-0.13	-0.99
YIL161W	YIL161W	0.615	-0.52	0.855
YNL142W	MEP2	0.615	-0.45	0.891
YCR063W	YCR063W	0.614	-0.19	0.982
YDL099W	YDL099W	0.614	0.863	-0.5
YDR236C	YDR236C	0.614	-0.74	0.664
YER082C	YER082C	0.614	-0.6	-0.79
YNL334C	SNO2	0.614	0.581	-0.81
YNR023W	SNF12	0.614	-0.96	-0.27
YPR097W	YPR097W	0.614	0.973	-0.22
YBR064W	YBR064W	0.613	0.946	-0.32
YCL047C	YCL047C	0.613	0.969	0.251
YER078C	YER078C	0.613	0.993	0.127
YER175C	YER175C	0.613	-0.66	0.745
YLR226W	YLR226W	0.613	-0.96	0.275
YML103C	NUP188	0.613	-0.34	0.939
YMR299C	YMR299C	0.613	-0.97	0.21
YOR231W	MKK1	0.613	-0.99	0.107
YOR385W	YOR385W	0.613	0.016	1
YPR039W	YPR039W	0.613	-0.79	0.601
YDL237W	YDL237W	0.612	0.622	-0.78
YDR408C	ADE8	0.612	0.3	0.954
YLR239C	YLR239C	0.612	0.934	0.359
YMR269W	YMR269W	0.612	0.968	0.253
YNL175C	YNL175C	0.612	0.785	-0.62
YDL079C	MRK1	0.611	0.775	0.631
YGR047C	TFC4	0.611	-0.73	0.677
YIL045W	PIG2	0.611	0.728	-0.68
YLR394W	YLR394W	0.611	-0.09	0.996
YOR096W	RPS30	0.611	0.746	0.667
YOR333C	YOR333C	0.611	-0.98	-0.19
YER061C	CEM1	0.61	-0.85	0.522
YFL004W	YFL004W	0.61	-0.03	1
YKL034W	YKL034W	0.61	-0.7	0.711
YLR112W	YLR112W	0.61	-0.81	0.573
YMR168C	CEP3	0.61	-0.08	0.996
YNL296W	YNL296W	0.61	0.385	0.922
YPL219W	PCL8	0.61	-0.91	0.398
YHR016C	YSC84	0.609	1	-0.04
YBR171W	SEC66	0.608	-0.59	-0.8
YER186C	YER186C	0.608	1	-0.03
YHR024C	MAS2	0.608	0.957	0.292
YOL107W	YOL107W	0.608	-0.46	-0.88
YDL160C	DHH1	0.607	-0.98	0.161
YDR540C	YDR540C	0.607	0.525	0.851
YGL069C	YGL069C	0.607	0.784	0.622
YIL153W	YIL153W	0.607	0.156	-0.98
YOR312C	RPL18A1	0.607	0.568	-0.82
YBR229C	ROT2	0.606	0.996	0.095
YDR200C	YDR200C	0.606	-0.97	-0.23
YGL059W	YGL059W	0.606	-0.84	0.541
YKL062W	MSN4	0.606	0.976	-0.21
YML112W	CTK3	0.606	0.029	1
YOL042W	YOL042W	0.606	-0.84	0.541
YOL128C	YOL128C	0.606	-0.97	0.231
YPL213W	YPL213W	0.605	-0.41	0.91
YDL131W	LYS21	0.604	0.337	0.942
YJR118C	YJR118C	0.604	-0.77	-0.62
YDL115C	YDL115C	0.603	0.645	0.764
YER139C	YER139C	0.603	0.258	0.966
YGR018C	YGR018C	0.603	-0.61	0.791
YBL069W	AST1	0.602	-0.99	0.099
YBR209W	YBR209W	0.602	0.129	0.991
YDR128W	YDR128W	0.602	-0.18	0.983
YGL237C	HAP2	0.602	-0.84	-0.53
YGR237C	YGR237C	0.602	0.848	-0.53
YHR140W	YHR140W	0.602	0.877	-0.48
YLR088W	GAA1	0.602	-0.99	-0.09
YNL319W	YNL319W	0.602	0.837	-0.54
YDL034W	YDL034W	0.601	0.317	0.948
YDR126W	YDR126W	0.601	0.943	-0.33
YGL250W	YGL250W	0.601	0.66	0.752
YML129C	COX14	0.601	0.58	0.815
YNR017W	MAS6	0.601	1	0.039
YCL058C	YCL058C	0.6	0.98	-0.2
YEL011W	GLC3	0.6	0.99	0.146
YLL038C	YLL038C	0.6	-0.31	0.95
YLR153C	ACS2	0.6	0.008	-1
YMR287C	MSU1	0.6	0.4	-0.91
YOR172W	YOR172W	0.6	-1	-0.01
YCL005W	YCL005W	0.599	-0.85	0.525
YGL140C	YGL140C	0.599	0.313	0.949
YMR157C	YMR157C	0.599	0.916	0.404
YNL153C	PFD4	0.599	-0.16	0.986
YDR324C	YDR324C	0.598	-0.3	0.954
YIL134W	FLX1	0.598	0.096	0.996
YOR024W	YOR024W	0.598	0.573	-0.81
YFL014W	HSP12	0.597	0.547	-0.83
YGL012W	ERG4	0.597	-0.9	0.428
YLR440C	YLR440C	0.597	-0.83	0.549
YOR187W	YOR187W	0.597	0.237	-0.97
YKL201C	YKL201C	0.596	-0.85	-0.52
YKR048C	NAP1	0.596	-0.46	0.884
YLR321C	SFH1	0.596	-0.83	0.545
YLR331C	YLR331C	0.596	-0.38	-0.92
YOL115W	TRF4	0.596	-0.87	0.491
YPL181W	YPL181W	0.596	-0.6	0.798
YDR044W	HEM13	0.595	-0.01	1
YDR255C	YDR255C	0.595	-0.99	-0.13
YDR343C	HXT6	0.595	0.981	0.196
YDR412W	YDR412W	0.594	0	1
YFR037C	RSC8	0.594	-0.8	-0.58
YMR159C	SAP18	0.594	0.996	-0.08
YNL287W	SEC21	0.594	-0.97	-0.21
YDR485C	YDR485C	0.593	0.588	-0.8
YGL178W	MPT5	0.593	0.991	0.134
YIL097W	YIL097W	0.593	0.706	0.708
YLR092W	SUL2	0.593	-0.7	-0.7
YLR360W	VPS38	0.593	0.134	0.991
YBR031W	RPL2A	0.592	0.146	0.989
YGR174C	CBP4	0.592	0.929	-0.37
YMR293C	YMR293C	0.592	-0.57	0.819
YNR012W	URK1	0.592	0.572	0.82
YDL153C	SAS10	0.591	-0.21	0.976
YLR255C	YLR255C	0.591	-0.06	-0.99
YOL023W	IFM1	0.591	-0.87	0.477
YOR017W	PET127	0.591	-0.06	-0.99
YPL151C	YPL151C	0.591	-0.49	0.871
YER084W	YER084W	0.59	0.474	-0.88
YLR306W	UBC12	0.59	-0.4	-0.91
YNL193W	YNL193W	0.59	-0.96	0.262
YOR089C	VPS21	0.59	-1	0.028
YOR252W	YOR252W	0.59	-0.84	0.532
YCL057W	PRD1	0.589	0.782	0.624
YLR355C	ILV5	0.589	0.555	0.833
YLR417W	VPS36	0.589	0.994	-0.1
YNR016C	ACC1	0.589	0.256	-0.96
YER167W	BCK2	0.588	0.454	0.891
YHR043C	DOG2	0.588	0.732	-0.68
YPR173C	VPS4	0.588	1	0.003
YNL152W	YNL152W	0.587	-0.88	0.466
YOR246C	YOR246C	0.587	-0.98	0.161
YML093W	YML093W	0.586	-0.52	0.849
YMR243C	ZRC1	0.586	-0.46	0.889
YOR145C	YOR145C	0.586	-0.97	0.232
YBR095C	YBR095C	0.585	-0.75	0.659
YCR061W	YCR061W	0.585	-0.99	0.135
YOR205C	YOR205C	0.585	-0.78	0.618
YOR354C	YOR354C	0.585	0.919	-0.39
YCL036W	YCL036W	0.584	-0.42	0.904
YNR069C	YNR069C	0.584	-0.61	0.789
YBR224W	YBR224W	0.583	0.452	-0.89
YJL214W	HXT8	0.583	0.991	-0.13
YML078W	CPR3	0.583	0.943	0.332
YNL007C	SIS1	0.583	0.713	0.701
YOL145C	CTR9	0.583	0.157	0.987
YGR025W	YGR025W	0.582	-0.99	0.096
YIL055C	YIL055C	0.582	1	-0.03
YJR123W	RPS5	0.582	0.45	-0.89
YOL047C	YOL047C	0.582	-0.27	-0.96
YGR154C	YGR154C	0.581	0.065	-0.99
YJL109C	YJL109C	0.581	0.359	0.934
YOL032W	YOL032W	0.581	-0.43	0.903
YJL169W	YJL169W	0.58	-0.51	0.856
YML046W	PRP39	0.58	0.079	0.998
YOL163W	YOL163W	0.58	-1	0.003
YBR164C	ARL1	0.579	0.922	0.386
YLR222C	YLR222C	0.579	-0.69	0.723
YML082W	YML082W	0.579	-0.03	1
YER043C	SAH1	0.578	0.681	0.731
YGL208W	SIP2	0.578	0.025	1
YHR168W	YHR168W	0.578	0.929	0.37
YIL174W	YIL174W	0.578	0.875	-0.48
YKL041W	VPS24	0.578	0.923	0.385
YLR403W	SFP1	0.578	-0.19	0.982
YNR026C	SEC12	0.578	0.944	-0.32
YDR025W	RPS18A	0.577	-0.15	-0.98
